日期,王者荣耀,lol,原神,绝地求生,和平精英,英雄联盟,穿越火线,cf,逆水寒,剑网3,梦幻西游,dnf,炉石传说,守望先锋,魔兽世界
2020-01-01,92378,59224,1626,13813,26736,29684,10793,22483,5010,2413,15038,29631,11965,6227,10540
2020-01-02,64742,50998,1693,10082,14607,25180,6382,13061,6182,2928,15390,31875,11836,5316,11208
2020-01-03,74179,44278,1809,11089,16837,24049,6800,13923,6439,3043,15763,33678,10968,5629,11387
2020-01-04,101400,42565,1738,13957,24628,25003,10348,18863,6471,2557,15616,19010,11494,5909,7309
2020-01-05,91349,38148,1748,13143,22033,22980,8601,13659,5640,2544,15445,16635,10659,5836,7224
2020-01-06,74414,39193,1775,10482,15661,22109,6127,11942,5498,3088,18366,14816,10173,5227,6998
2020-01-07,80942,38192,1823,11284,17016,21253,6713,12171,5415,2717,21725,20126,10641,5463,7469
2020-01-08,132489,39778,1849,14947,21583,22177,7462,13340,5605,2818,15671,18779,10385,5634,7445
2020-01-09,207490,74169,1813,13327,24213,38402,7941,12267,6926,3884,14867,16079,13175,5760,7816
2020-01-10,124423,69528,1832,13843,27288,38524,10938,12570,6269,3081,14992,17790,19386,6644,11977
2020-01-11,117595,50630,1679,15024,29993,31776,10640,12718,5521,2617,12446,20659,13222,6831,10313
2020-01-12,101031,41966,1580,14350,27954,27007,9562,10922,5350,3008,12043,19767,11152,6708,9586
2020-01-13,93147,61344,1804,13593,25469,31162,8779,10692,5988,4117,14386,41943,11042,6183,10238
2020-01-14,102497,58279,20421,14112,16771,30193,8979,11042,6213,2882,17253,68455,10211,6215,10656
2020-01-15,118768,60209,15484,18138,24421,31525,10366,14958,6212,2918,13618,27881,10582,6823,12486
2020-01-16,134926,82064,17467,17052,28207,38855,9644,13906,6941,2773,12681,23200,14009,8202,15030
2020-01-17,113678,74218,9750,15965,28276,35893,9835,14173,5335,3198,13138,17288,12338,9285,20097
2020-01-18,112319,57968,5767,15867,18584,31902,11075,18565,5221,2498,11537,15651,10994,6833,12367
2020-01-19,112211,54592,4637,16506,14154,30861,16248,24780,6772,2511,12451,16319,11257,6933,11926
2020-01-20,111939,55970,3456,16339,14917,31134,19585,32227,9488,2939,13322,14864,11347,7201,11203
2020-01-21,117735,45204,2909,16486,28826,33467,21574,34976,6560,2471,14721,16679,12108,10625,11270
2020-01-22,113637,40609,2717,24272,29988,31943,16215,35510,6260,2221,10742,17351,25435,13462,10526
2020-01-23,123332,38451,2323,16771,30716,26469,28437,32713,5121,2109,10079,17467,15983,11815,10095
2020-01-24,199749,38529,2024,16715,37435,25371,19463,24780,3972,2006,9552,14700,11673,10514,8946
2020-01-25,133372,39513,2257,18127,41035,26556,20104,20976,6244,2420,10640,15256,10792,11530,9143
2020-01-26,123901,40278,2180,18398,22595,31075,23224,26881,9862,2612,12965,17002,11083,11458,11063
2020-01-27,119727,38281,2128,18745,17207,28573,22714,29838,9268,2831,14475,17017,10835,10764,11740
2020-01-28,120616,38353,2329,19258,17198,28470,23595,30511,8594,2772,16871,18206,11470,10836,12427
2020-01-29,119067,38404,2418,19336,17072,28007,20726,27170,10197,2978,15000,20175,13060,11347,13685
2020-01-30,118457,37712,2363,19588,25002,28604,23181,30318,11143,2730,14989,19462,12046,11285,14024
2020-01-31,119869,39000,2692,21928,35408,29931,19093,27324,11855,3543,16269,20535,11783,11057,13596
2020-02-01,116057,38905,2793,19951,19928,29170,11969,14192,10547,3340,21396,21000,11476,9823,14845
2020-02-02,116484,39490,2551,20612,18489,30201,12242,14403,9665,3318,23959,20036,11099,9509,13827
2020-02-03,124019,39155,3535,21245,27276,29490,12435,13873,10230,3472,24484,20038,11239,10049,12851
2020-02-04,121191,37822,3460,21482,25242,29051,12179,14013,12077,3614,25445,20987,12690,11797,14999
2020-02-05,122628,42340,4012,26155,24271,30882,12201,14387,14532,3491,23119,22861,12214,11027,14885
2020-02-06,124729,40413,3144,22650,36084,29620,12167,13842,12691,4126,22651,25508,12713,10335,13461
2020-02-07,127799,40975,3004,21683,23139,28679,12336,14175,9823,3775,22931,21575,13275,10421,13790
2020-02-08,129912,40454,3153,21774,32126,30018,12498,15201,9681,3743,22525,21613,11316,9716,13259
2020-02-09,125063,39258,2663,21560,37179,30026,12045,13363,8676,3601,21926,23001,10902,9596,13909
2020-02-10,136791,46253,2776,22686,38964,31735,11883,13394,10571,3581,22382,21436,11095,9514,13878
2020-02-11,149888,64799,2477,28667,39940,38503,12632,15219,8784,3488,26055,21860,12802,10839,14800
2020-02-12,144334,43841,2703,24568,39900,30039,12597,14336,9457,3529,24369,22790,12694,9556,15488
2020-02-13,150964,44241,2510,23487,40946,30276,12924,15069,9603,3835,23928,24647,13328,9505,17981
2020-02-14,155524,50217,2794,24645,42321,33557,13847,17738,8636,3476,24633,22844,15369,9170,17949
2020-02-15,141254,49482,2913,24417,42274,32839,14793,21235,9712,3837,23075,23339,11874,9257,16609
2020-02-16,132562,37858,2354,22969,39561,28694,12951,16018,8955,4179,22784,20390,10730,8834,14419
2020-02-17,138268,37539,2853,22482,40406,27450,12830,15862,8628,4546,23734,20968,10371,8660,15013
2020-02-18,154187,40138,2405,23490,41159,29015,13624,17654,9043,3951,26895,20743,10145,8759,15484
2020-02-19,142667,41902,2518,35198,42462,28925,13950,16762,9286,3942,21312,31715,10829,9205,17737
2020-02-20,132705,39677,2310,24746,43433,27588,13394,16653,10392,4681,19116,36995,11536,8856,18655
2020-02-21,134882,38493,2903,24114,44770,27626,13583,15738,8900,4036,20599,24758,12793,8609,18273
2020-02-22,129637,35184,2684,23118,43711,26333,13353,16632,8606,3425,18489,22028,10938,8152,16099
2020-02-23,123706,36123,2421,22378,43958,26379,12987,15142,8207,3272,18323,20598,10724,8423,17295
2020-02-24,137122,37802,2369,22786,46510,25958,13188,14927,7696,3717,21305,20578,10619,8956,15823
2020-02-25,142873,63355,2294,24328,46985,36181,13953,17528,8130,3582,24959,21700,11436,9518,17441
2020-02-26,133816,44944,2590,27237,46187,29419,13650,16162,8266,3677,20246,24110,11528,11963,16233
2020-02-27,131478,71786,3335,24190,47439,37920,13849,15855,8445,3625,19808,24566,43888,9969,16251
2020-02-28,139125,45758,5000,23633,47125,30859,14153,16156,8703,4211,20187,24243,21522,9275,17495
2020-02-29,137807,39167,3541,22327,44740,28428,13657,16679,7729,3369,19665,23721,16548,8838,15110
2020-03-01,131911,34902,2831,21229,31401,26608,13612,20406,8355,3917,20087,23331,13491,8865,13270
2020-03-02,146330,38087,2640,21342,29027,26854,13306,17047,9531,9005,23011,23088,13391,8999,14070
2020-03-03,150976,34918,2391,20579,50964,24164,11761,14050,7508,5195,22836,19628,12654,8129,12651
2020-03-04,150041,38785,2914,23360,35545,27149,12554,17216,6975,5079,18910,29772,14890,8597,14110
2020-03-05,144806,37193,2545,19961,44689,26083,12086,15205,10507,5533,18417,30775,17083,8681,13352
2020-03-06,145543,39074,3444,21268,50125,26500,13563,16366,11925,4108,19803,24113,15561,9094,14230
2020-03-07,127205,37866,2906,21069,47302,26688,13664,18225,8691,3652,17485,22614,13509,8436,12760
2020-03-08,123794,37644,2513,21041,43424,26283,12571,15452,8406,3602,18102,21489,13405,8713,11934
2020-03-09,145479,53754,2629,25288,48009,32313,13041,15732,7907,4896,21653,23097,13329,9793,12379
2020-03-10,167747,70456,2683,23064,48834,38390,13048,15336,7281,4144,24219,22535,12817,9466,10769
2020-03-11,139259,55976,3143,22548,45350,33337,12415,15192,7463,3688,18477,24576,12297,9554,11264
2020-03-12,134131,53243,9822,22678,47970,32701,12605,15506,8386,3900,18711,25801,12340,9803,14498
2020-03-13,135294,54240,5574,22921,49212,32141,14411,25848,7261,4298,19087,29537,13861,15375,17590
2020-03-14,120349,51240,4149,21778,46612,31088,12880,18309,7420,3531,17667,26279,12592,10812,12977
2020-03-15,117584,52329,3567,20973,45431,32273,12860,16292,7952,3286,18483,23451,11295,9215,11549
2020-03-16,143353,54371,4568,22303,48572,32032,13424,17252,7123,4068,22103,24721,12251,9781,12482
2020-03-17,160259,194715,4981,23203,49404,99915,14307,21404,6966,3985,25956,36212,22653,11311,6997
2020-03-18,141832,98603,14734,30219,54427,49483,13086,17266,7407,3687,18626,61866,69877,11531,6636
2020-03-19,134476,70493,38144,21978,48523,39599,12257,14808,7464,3929,18196,98630,24412,16473,6150
2020-03-20,134425,66242,23376,20988,50441,36582,12689,16517,6624,3551,18765,47876,20623,14756,6253
2020-03-21,126342,61177,16591,20246,47081,35488,14351,23829,6373,3748,17014,37012,18788,10361,5461
2020-03-22,123824,68588,13999,20302,43300,35066,11212,14859,6262,2982,16521,33671,17415,9272,5086
2020-03-23,137756,77572,12527,26085,46814,41623,11688,15807,6042,4011,24216,42612,19370,10402,5349
2020-03-24,134825,105331,10732,21311,46761,53196,11969,15636,8333,3586,30733,44698,18449,9585,6566
2020-03-25,125778,70492,10577,24778,48170,38425,11504,13795,7735,3402,17979,39678,18750,10216,5336
2020-03-26,132159,61145,8798,20947,44636,33522,11181,13275,8251,3469,17231,39669,24850,8500,6270
2020-03-27,136079,74002,8801,19527,43354,37260,11940,16801,7780,3324,17413,33069,38847,8678,5830
2020-03-28,130034,59481,6890,18399,40453,32780,11708,17248,6354,2953,16035,31158,21559,8002,4884
2020-03-29,135445,54710,6318,18066,40087,31367,11065,14786,5995,2870,15635,30188,17143,7552,5112
2020-03-30,199239,56363,7795,19003,42720,30795,10934,13135,6234,3580,20604,30977,16775,9087,5296
2020-03-31,579953,58178,9729,19000,44027,31609,11487,14754,6379,3321,24455,30534,16433,8918,5205
2020-04-01,173184,57804,8571,23398,89848,30370,11330,15081,5756,3498,16962,32818,22418,8450,5127
2020-04-02,137481,74820,7148,20285,53313,36809,10742,13884,6548,4497,15286,31037,18514,8019,4773
2020-04-03,210255,109257,6273,24153,75091,56490,14286,23867,8410,5382,36094,81613,24879,10609,17892
2020-04-04,502571,108916,5099,61819,105463,88128,20149,24479,7899,4356,37239,82139,27381,17637,25326
2020-04-05,231531,124861,4396,18192,55425,68888,13984,24120,6063,5385,18687,83904,18443,7281,8608
2020-04-06,127506,56977,4141,17216,43230,32823,10891,14773,4510,3889,16919,27952,17516,6776,4975
2020-04-07,129070,52861,3853,18321,43443,29658,10713,14707,5727,5228,20874,28310,24984,7108,8245
2020-04-08,134476,50046,3682,18696,44983,27376,10151,13255,5868,4256,15596,37733,38817,7379,8255
2020-04-09,122061,51450,3527,20554,43582,28098,10090,12536,5884,4351,15033,37607,33398,7147,5932
2020-04-10,121921,50510,3286,17722,44637,27782,10361,13712,5269,4579,15738,30813,22167,7433,7686
2020-04-11,117584,49772,2956,17495,42302,27968,10805,13751,5932,3512,13966,24531,18507,7008,4974
2020-04-12,109435,49261,3031,15896,39592,27419,9894,11777,5257,3177,13206,23352,15871,6823,5020
2020-04-13,121824,50900,3085,16728,40456,27661,9732,13184,5788,3808,18626,25278,15108,7336,4896
2020-04-14,127022,45802,2640,16999,38769,25131,9419,11819,5579,3184,25230,24380,14340,7703,7604
2020-04-15,107854,62741,2515,17890,36624,31491,9117,12874,5048,3140,29844,26063,13789,9399,9109
2020-04-16,106677,70366,2612,17186,38106,34958,9204,13023,4387,3373,17428,26550,13446,7887,9830
2020-04-17,126262,61728,2554,17343,44428,31723,12009,13582,3935,3098,16229,26293,14553,7651,9122
2020-04-18,130814,60780,2364,17113,43833,33162,11429,15643,5218,3137,15836,21277,14397,7309,9041
2020-04-19,122123,54950,2335,16660,39937,30138,10336,13280,4131,3191,15584,21645,12841,6676,9052
2020-04-20,121936,54295,2227,16525,39785,28536,9845,12338,4957,4397,18544,23039,12093,6759,9285
2020-04-21,120159,46618,2248,16234,33984,25145,9399,11341,4942,3551,24791,23542,16540,6460,18490
2020-04-22,111712,53761,2205,26871,34324,28128,9181,11836,5096,3389,15799,37058,13487,6767,10123
2020-04-23,105107,56506,2108,18500,58570,29490,8855,10867,6296,3382,15003,54139,11609,6198,8721
2020-04-24,110356,61679,2042,16980,63714,29674,9247,10612,5257,2938,15391,36272,11097,6188,8596
2020-04-25,113294,57555,2067,16201,66101,28990,10307,12152,4728,2669,13422,27602,10625,6308,9625
2020-04-26,111051,65751,2043,15668,59532,32799,8921,11372,5242,3176,14148,26172,10188,6028,12992
2020-04-27,117229,60735,1946,15366,63199,30243,8750,12016,5893,4988,16588,25340,9813,5906,7763
2020-04-28,137365,50102,1979,15169,73716,25680,9266,11273,5128,6050,22428,24100,9967,6078,7511
2020-04-29,163490,63601,2011,18381,68580,30730,9273,11406,5519,4600,13341,14634,9979,6032,5350
2020-04-30,163789,96278,1969,15854,74690,39834,10701,15435,6668,3910,14353,23739,11684,6352,6120
2020-05-01,183820,94881,1879,16386,85159,41284,12990,22037,5138,2683,12914,22884,11926,6461,6034
2020-05-02,136596,90436,1890,15516,80558,40967,11400,15778,4650,2514,11356,13393,10116,5900,6953
2020-05-03,130691,56807,1867,14868,76065,28710,10900,13999,4822,2505,12279,13093,10027,6096,7106
2020-05-04,124685,50276,1863,14698,64933,25630,10231,12979,5802,2982,13625,14210,9584,5842,6872
2020-05-05,125406,46048,1910,14013,49045,23261,9753,12408,5566,3338,17076,13351,9307,5657,6676
2020-05-06,114766,43288,1936,13964,43082,21529,8866,11244,6109,3223,13099,18281,9469,5539,7545
2020-05-07,113205,40360,1887,15153,41194,21175,8846,11615,6059,3339,13038,22028,9025,5705,6156
2020-05-08,116419,41654,1896,13354,41093,21959,8680,12084,5536,2902,14124,16112,9247,5610,5271
2020-05-09,113079,43833,1944,13563,43253,22953,9158,12830,6615,2753,11143,14055,9521,6123,5390
2020-05-10,111772,37773,1877,13998,64121,21224,10112,15272,5144,2517,11439,12836,9049,5852,4300
2020-05-11,98963,33195,1939,12291,62375,18879,7850,11345,5622,3752,12182,13901,8846,5545,4309
2020-05-12,100496,32835,1949,12043,60303,18207,7590,11368,4907,3772,15430,13479,10527,5792,4597
2020-05-13,94754,38247,1967,12660,41974,21219,7643,10845,5084,4008,11897,25278,18055,6263,6404
2020-05-14,92649,62518,2819,13435,36832,30457,8064,11818,5270,4828,12824,24047,12317,6405,7884
2020-05-15,106366,60911,9003,13748,38567,28927,8726,11647,5338,4219,12556,15466,11402,7459,7450
2020-05-16,134115,47251,4807,16031,46180,26419,11115,15655,5301,3518,12778,15124,13179,8194,6955
2020-05-17,120735,37583,3362,15397,42442,23450,11719,12485,5371,3103,12986,12249,10495,7840,7197
2020-05-18,102763,33331,2925,12144,33031,19560,8250,11035,6029,3994,19086,12907,9395,7211,6200
2020-05-19,119707,35879,2947,12587,43547,20560,8282,11139,5127,3390,19684,13056,13055,9540,6563
2020-05-20,117508,32899,2754,21072,74099,19009,7197,10329,4629,3306,16530,16886,10355,19108,6973
2020-05-21,95498,32521,2756,13801,43184,19058,7440,10765,5346,3915,15057,35683,9350,19253,7294
2020-05-22,117272,32808,3340,13714,53053,19793,8001,11239,4512,7027,14046,18643,15722,15327,7064
2020-05-23,135126,33015,2698,16125,46358,21375,10356,13096,4682,4669,12361,14668,27390,17353,6788
2020-05-24,120248,30815,2577,15330,41373,20039,9505,11201,4449,3833,12288,13961,19898,15153,6408
2020-05-25,95464,33923,2792,11960,35201,19662,7282,10218,4257,4867,14235,15127,13381,12357,7593
2020-05-26,88179,33254,2577,11542,30286,19950,7020,9974,3878,4020,17722,15107,11721,10868,6861
2020-05-27,79798,35461,2599,14228,27703,19455,6911,9997,3813,4043,12761,15340,10804,9266,6554
2020-05-28,81472,84109,2583,10721,27673,35605,6792,9733,4465,3631,12123,15826,11355,18675,8681
2020-05-29,97277,122944,3512,13786,31292,51919,8054,12176,4554,4002,13437,17511,10862,21770,8127
2020-05-30,127488,88916,3127,15923,41604,42002,11137,12162,4069,3185,13629,19353,12717,16528,7442
2020-05-31,115289,77114,2560,14946,38065,37104,10209,11460,3741,3088,12323,18833,11207,14984,6571
2020-06-01,93449,44939,2430,10523,27672,23827,8374,15238,3415,3637,14202,16197,10173,21945,6349
2020-06-02,94916,39678,2584,10185,27557,22921,7041,12216,4866,3027,16064,16476,9039,17975,5894
2020-06-03,79311,39845,2900,14453,27247,25725,6813,11162,4990,3195,12247,27262,9455,18659,6696
2020-06-04,75339,33537,2413,14717,27412,22084,6773,10755,5752,3513,11506,27392,9094,12840,7828
2020-06-05,90784,40814,4757,13009,32500,25011,7743,11859,5305,2884,12936,38656,9351,11320,7424
2020-06-06,120475,43636,4145,16032,46108,28795,11149,15584,5558,2527,12027,26209,10667,14377,6895
2020-06-07,109179,40377,3656,14867,42117,28033,10078,12331,5834,2641,12050,20734,10060,13014,7337
2020-06-08,80048,39026,4290,10162,29688,23206,7011,12112,5645,3437,10525,20752,9028,10878,7728
2020-06-09,78867,41042,11990,9722,36854,23974,16268,11309,5641,2903,13817,20585,16897,10393,7535
2020-06-10,73626,44304,9729,9166,36488,25198,18962,12563,5585,2790,10862,21666,19182,9825,7246
2020-06-11,74261,64128,24037,9036,29275,32977,17569,11103,7437,3182,12117,24148,11774,8761,7997
2020-06-12,85629,52035,13203,8814,30684,26810,22490,11863,6429,2890,11638,20431,10585,8037,7864
2020-06-13,133176,54423,12385,12418,41661,28790,23670,19435,6466,2489,11340,18623,11588,9611,6384
2020-06-14,110803,50170,10207,12010,38144,26714,16357,15598,5956,2591,11667,18416,10943,8718,6606
2020-06-15,73271,48444,8625,8297,23605,24319,15143,11536,5539,3827,12809,20127,8914,7124,7125
2020-06-16,74225,48444,7063,8331,24758,23822,7061,11343,5715,2967,16399,33107,8920,6495,7140
2020-06-17,76303,57291,5908,15583,63428,27187,7408,12100,5921,3315,13241,37341,10370,8282,7061
2020-06-18,77120,56747,4834,8999,50675,27659,6993,11365,6747,4053,12789,45231,16068,6813,6629
2020-06-19,92289,63143,4526,9522,65517,31639,9746,12535,5797,3361,14168,22697,12920,7309,7614
2020-06-20,128177,52139,5776,13089,98015,27909,11465,14406,6704,2991,14188,28597,11418,8529,7467
2020-06-21,116335,50978,5208,12114,81379,27370,10240,12864,6718,2904,14453,20138,10104,8047,7486
2020-06-22,94514,47938,4063,8548,48675,24321,7635,12118,7369,4589,16042,21010,8934,6523,7251
2020-06-23,95105,49611,4048,8669,55380,24643,7660,12317,8491,3322,19701,21194,8886,6343,7401
2020-06-24,102789,70886,4269,10231,61610,34419,8696,13783,13531,3556,14116,20129,9784,7491,7628
2020-06-25,142153,55670,5508,13648,104065,29713,12634,17362,11780,2780,12655,32547,13056,8240,5841
2020-06-26,119944,59864,6267,12523,83153,30374,11371,15197,8860,2740,12183,43687,9881,7324,6833
2020-06-27,181589,53219,4620,11208,70584,27645,10166,13929,8111,2811,12110,37247,8789,6801,6723
2020-06-28,117788,47832,4148,9001,48081,24218,7956,12634,7634,3125,13020,44198,8211,5972,7404
2020-06-29,114409,46820,4743,8899,46965,24024,7670,11497,7038,3483,16147,33673,8023,5748,7549
2020-06-30,95344,45415,4012,8873,48841,23632,8087,11721,6861,2797,21176,29376,8159,6031,7681
2020-07-01,94338,51775,3900,9497,51845,25751,8991,16985,6722,2826,16007,29917,8612,6670,8462
2020-07-02,97978,46944,5515,9429,55671,24591,8720,14619,7576,3042,13886,23332,8594,6404,7809
2020-07-03,107557,46059,5176,10154,61364,25308,9490,15275,5743,2837,12976,21268,8586,6636,7399
2020-07-04,124757,49276,4765,12363,80351,27088,13189,23294,6049,2705,12897,12795,9458,7895,7470
2020-07-05,124290,48218,5043,12056,77662,27110,11371,17192,6433,2624,12514,11824,9377,7685,7216
2020-07-06,110848,46588,4118,10571,59846,25647,9587,15381,6407,3121,14423,9719,9019,6791,7137
2020-07-07,111788,44100,3837,11018,60330,24935,9573,16261,6143,2879,16810,11809,9386,6394,7234
2020-07-08,155397,56551,3972,10523,63697,30111,9107,15637,6278,3346,13437,17091,9720,6739,7252
2020-07-09,241443,69541,4139,10939,66469,36009,9300,15945,6917,3119,13090,20986,10212,7154,8825
2020-07-10,125002,58802,6534,10628,71500,30440,9886,15594,5960,3356,14403,11162,11710,6632,9753
2020-07-11,129035,58126,5837,12506,80490,30948,13575,21609,6648,3371,13315,13060,10399,7375,7757
2020-07-12,117075,53925,4731,12255,79489,29506,12090,17462,6334,2847,13741,15323,9712,7178,7237
2020-07-13,104592,51091,4080,10524,65481,28185,9835,14020,6253,3422,19499,15710,9400,6962,7530
2020-07-14,124775,46663,4205,10743,67766,26243,10250,13653,6346,3345,20144,15453,12246,7184,7633
2020-07-15,115365,49534,3825,11075,70183,27225,10487,13674,6397,3150,18629,21785,36800,7650,7664
2020-07-16,110989,49739,3748,10820,75310,27613,16908,13538,7149,3621,14976,30283,18027,7258,7960
2020-07-17,116175,49070,3537,11261,84210,27456,18492,14422,6205,3615,15101,16849,15072,7179,7682
2020-07-18,119579,53025,3661,12435,89420,29682,25655,18899,6473,2896,14033,16187,14171,7492,7368
2020-07-19,117863,50283,3540,12865,88960,29492,26231,16415,6365,2864,15240,15409,13229,7095,7567
2020-07-20,113665,49646,3476,12115,83014,28203,56070,15250,5886,3285,16564,16375,12448,6888,7831
2020-07-21,113107,50272,3473,12410,80742,27962,149782,16393,5786,3134,20082,16116,12036,6515,7439
2020-07-22,107711,57035,4224,20404,77652,30263,114582,25681,5746,3200,14989,17585,16069,7033,7624
2020-07-23,105303,90732,4252,14228,82588,43169,86539,16486,6692,3225,14178,17525,13765,6808,8619
2020-07-24,103767,70654,4037,12642,99865,35378,88629,17111,5799,2918,14542,16916,13081,7090,7621
2020-07-25,107725,64826,3303,13719,155936,34570,86750,19878,5677,2733,13521,15331,12299,6648,7066
2020-07-26,106236,70311,3054,13778,92549,36725,85431,17547,5565,2831,15461,15254,12171,6836,7005
2020-07-27,106157,55293,4268,12046,82772,31034,79261,17453,5199,4154,17771,15333,13470,6766,8030
2020-07-28,113832,47795,4124,11692,81329,28199,77611,20841,5376,3527,21512,15231,13337,6879,9362
2020-07-29,105239,50106,3986,13987,80757,29022,69843,22177,4998,3465,14750,22128,12962,7019,8330
2020-07-30,110282,48854,3979,12038,81772,28245,67689,19337,5689,3614,14120,29374,17430,7658,7838
2020-07-31,129712,49043,4097,11878,83232,28809,59608,20450,5804,3281,14273,21279,24693,7233,7750
2020-08-01,112384,51503,3959,12663,83832,32174,60960,31542,5682,2927,14747,18253,20479,7714,7971
2020-08-02,141108,54076,4126,12885,84374,32087,56905,23805,6749,3070,15082,16811,17569,7610,7487
2020-08-03,175928,49865,4118,12592,78972,30454,63129,22286,6007,3565,20635,17359,15756,7441,7857
2020-08-04,124739,48283,3994,13120,79706,29837,69228,21119,5770,3273,22544,19281,14122,9002,8279
2020-08-05,113329,53168,3946,19447,79926,31091,72476,21177,5965,3089,16855,22040,14686,10075,8029
2020-08-06,170391,74999,4016,13795,81004,40503,69658,22290,6444,3441,15489,21545,16601,7806,7960
2020-08-07,166951,61689,6094,13393,87512,32820,94391,55169,4263,2985,15516,18445,25760,5996,8127
2020-08-08,116172,51423,4163,13610,84885,29035,265239,188308,3366,2691,13643,17581,15512,5079,7558
2020-08-09,108385,52288,4001,14065,85030,30083,210899,79303,3777,2755,14102,17527,13245,5703,7442
2020-08-10,110221,44718,4395,13574,81398,26195,139674,14567,3630,3580,16401,29379,13326,5341,7963
2020-08-11,114222,38434,5892,13734,81272,23200,141089,18349,3881,3020,19154,45332,12333,4789,7977
2020-08-12,110407,38904,5070,14150,82286,23239,109052,15346,3928,3127,15027,45221,12392,4817,8503
2020-08-13,110233,48275,4818,13884,81178,26373,98109,16015,4947,3176,14918,32091,12105,4919,8360
2020-08-14,108127,83481,4557,13923,81484,39577,86991,20609,4958,3196,14801,25695,11411,5131,8091
2020-08-15,110232,60273,3961,14378,84235,32413,83112,27825,4704,3096,14917,20938,10686,5006,7616
2020-08-16,129586,57331,3980,14158,85226,33048,79195,20154,4494,2872,15700,18599,10453,5021,7497
2020-08-17,140223,48792,4277,13794,85427,28337,156719,19289,4178,3687,22202,19173,10575,5001,8023
2020-08-18,148775,42089,22414,13789,89914,24061,160183,20149,3854,3469,24842,18804,19054,4972,8178
2020-08-19,115975,43845,19979,19021,83914,23864,105122,19457,3645,3324,17461,23231,17580,5307,8914
2020-08-20,112247,64903,11929,15111,83684,34882,84709,18769,4039,3863,16731,29022,11327,5082,8508
2020-08-21,112352,59404,10600,14046,82582,29618,66501,18030,3758,2912,17177,20186,10551,6659,7993
2020-08-22,114148,61615,9202,13532,82363,30964,63770,21004,4164,2973,14817,17834,9749,7305,7522
2020-08-23,119625,60370,8652,13265,83122,31509,57816,19078,4544,2720,14249,16336,9487,6454,7488
2020-08-24,127129,52853,9713,14079,84785,28418,48805,18112,4771,4088,16644,20567,9121,7090,8195
2020-08-25,122736,58470,8872,13577,79203,29599,42159,17090,5608,3112,19840,22729,8507,8436,7663
2020-08-26,112856,57993,8931,15723,77734,29712,42258,17305,5718,3045,15281,17391,8630,8202,8268
2020-08-27,108418,81112,9669,14279,76450,40881,38753,16838,6001,3693,15037,17825,9700,8045,9214
2020-08-28,105435,89861,26598,13760,75060,45463,36370,16742,5278,5277,15603,16164,9173,7946,12244
2020-08-29,105860,84767,23351,13640,74487,45045,34415,16734,5090,3917,14520,15114,8725,7629,9214
2020-08-30,109537,87518,16923,13117,69662,45720,30848,15870,4970,3309,14155,14056,8270,7022,8126
2020-08-31,92850,60907,17338,11391,63259,31348,24145,15394,4383,5320,17783,15532,8180,7165,9054
2020-09-01,69447,53549,15333,8695,40834,25741,19100,19896,4190,3949,21203,16342,8305,6301,8752
2020-09-02,61802,53067,15655,9539,37114,25359,17181,16451,4338,3475,16181,14902,7787,6319,9774
2020-09-03,60178,75552,15127,9548,37964,33531,16020,15125,4857,3695,15516,15821,8013,5802,8931
2020-09-04,72632,74670,16874,9447,45920,30798,18242,16176,3554,3208,14561,14764,12911,5954,9824
2020-09-05,110571,105837,17070,13210,78521,41296,26896,24175,4360,3005,13565,14009,9151,7417,8684
2020-09-06,96110,189119,18490,12077,67833,84210,22880,17905,4383,2957,14016,14060,8436,6473,8533
2020-09-07,66978,57362,22281,9220,34704,28296,14083,15915,4843,4063,16718,16046,8061,4966,9512
2020-09-08,73719,41124,23331,8259,36651,21693,14004,14970,4628,3592,18890,22135,8729,4902,9739
2020-09-09,62953,39299,28126,8583,33978,20398,13045,14256,3877,3502,14310,23506,18145,4744,8525
2020-09-10,64345,38014,40288,8579,36212,20642,13379,14740,4097,3832,14850,22012,12430,4926,9169
2020-09-11,79879,38308,40672,9217,46108,20947,14682,15065,3368,3561,15701,18239,10430,5474,9248
2020-09-12,120648,39124,50122,13492,82338,25812,23437,24357,3553,3033,14425,16176,10143,6893,8978
2020-09-13,100818,35126,238802,12074,66856,24844,17485,16854,4416,2964,15145,15250,9324,6094,9199
2020-09-14,68238,38297,217497,8359,30180,20448,11015,15902,4166,5714,16112,17117,9550,5466,9240
2020-09-15,69321,42462,656259,7787,29310,23658,10421,15640,4196,4094,18679,17512,8889,5404,9173
2020-09-16,74167,47076,332920,13631,47556,25180,10724,15677,3974,3741,13910,18511,10269,5748,9849
2020-09-17,70712,66680,210702,8264,38451,33879,11963,17732,4304,4237,13794,19550,8306,5379,9628
2020-09-18,83155,50207,183951,8415,48650,27377,11863,16388,4074,3477,13476,15466,8182,5205,9492
2020-09-19,126940,46957,189122,12564,82812,28148,18768,22317,3977,2974,13606,14064,8508,6479,8752
2020-09-20,111384,46757,170142,11237,65604,28768,15916,15339,4665,2991,14507,14092,8312,6105,8871
2020-09-21,76298,41745,159599,7828,31646,24817,10171,14496,14752,5274,16725,30097,8026,4601,9243
2020-09-22,77272,42202,142019,7452,30767,24557,9529,13652,31556,3930,19203,40693,7614,4542,10310
2020-09-23,123315,40067,129733,7947,29824,24329,9703,13459,25699,3326,14307,20511,7606,4473,10314
